time,bits_transferred_megabits
15-06-05 4:20,5375.591628
15-06-05 4:25,5661.937021
15-06-05 4:30,5965.459281
15-06-05 4:35,6088.847381
15-06-05 4:40,6215.734918
15-06-05 4:45,6416.913991
15-06-05 4:50,6324.2128
15-06-05 4:55,6757.266001
15-06-05 5:00,6587.655948
15-06-05 5:05,6393.942171
15-06-05 5:10,6386.432484
15-06-05 5:15,6722.039014
15-06-05 5:20,6620.618476
15-06-05 5:25,6693.199653
15-06-05 5:30,6749.27669
15-06-05 5:35,6718.250887
15-06-05 5:40,6738.104482
15-06-05 5:45,6969.16188
15-06-05 5:50,6990.922053
15-06-05 5:55,7771.862853
15-06-05 6:00,7266.789113
15-06-05 6:05,7157.708145
15-06-05 6:10,7410.957804
15-06-05 6:15,7859.462184
15-06-05 6:20,7845.972246
15-06-05 6:25,7621.822693
15-06-05 6:30,7388.915731
15-06-05 6:35,7564.295291
15-06-05 6:40,7852.409432
15-06-05 6:45,7806.463752
15-06-05 6:50,7794.877807
15-06-05 6:55,7845.768133
15-06-05 7:00,7682.168827
15-06-05 7:05,7402.452952
15-06-05 7:10,7645.774939
15-06-05 7:15,7717.259882
15-06-05 7:20,7636.943002
15-06-05 7:25,7633.607019
15-06-05 7:30,7594.988873
15-06-05 7:35,7409.531871
15-06-05 7:40,7463.151195
15-06-05 7:45,7697.518486
15-06-05 7:50,7823.355149
15-06-05 7:55,7764.638555
15-06-05 8:00,7580.339717
15-06-05 8:05,7688.298406
15-06-05 8:10,7619.259769
15-06-05 8:15,7732.930424
15-06-05 8:20,7590.49195
15-06-05 8:25,7497.123693
15-06-05 8:30,7629.761904
15-06-05 8:35,7671.468301
15-06-05 8:40,7739.277469
15-06-05 8:45,7517.373518
15-06-05 8:50,7642.398171
15-06-05 8:55,7789.60071
15-06-05 9:00,7632.218908
15-06-05 9:05,7762.086306
15-06-05 9:10,7766.126413
15-06-05 9:15,7469.479564
15-06-05 9:20,7784.62983
15-06-05 9:25,7689.668925
15-06-05 9:30,7685.472999
15-06-05 9:35,7771.558321
15-06-05 9:40,7876.637069
15-06-05 9:45,7908.11229
15-06-05 9:50,7915.681226
15-06-05 9:55,7979.022386
15-06-05 10:00,7944.804556
15-06-05 10:05,7708.435103
15-06-05 10:10,7665.570244
15-06-05 10:15,7711.884179
15-06-05 10:20,7692.021973
15-06-05 10:25,7583.055646
15-06-05 10:30,7843.151434
15-06-05 10:35,7980.295625
15-06-05 10:40,7869.61581
15-06-05 10:45,8025.537623
15-06-05 10:50,7779.869912
15-06-05 10:55,7756.425902
15-06-05 11:00,7646.665938
15-06-05 11:05,7924.771304
15-06-05 11:10,7841.259867
15-06-05 11:15,7722.978479
15-06-05 11:20,7744.818119
15-06-05 11:25,7495.29038
15-06-05 11:30,7421.811453
15-06-05 11:35,7228.968757
15-06-05 11:40,7256.359638
15-06-05 11:45,7557.548397
15-06-05 11:50,7506.416071
15-06-05 11:55,7448.055402
15-06-05 12:00,7241.082136
15-06-05 12:05,7325.364513
15-06-05 12:10,7064.400048
15-06-05 12:15,6808.73298
15-06-05 12:20,6917.008557
15-06-05 12:25,7096.300029
15-06-05 12:30,7007.724348
15-06-05 12:35,6848.636492
15-06-05 12:40,6580.996811
15-06-05 12:45,6574.814653
15-06-05 12:50,6531.943636
15-06-05 12:55,6406.482548
15-06-05 13:00,6371.821646
15-06-05 13:05,6288.144132
15-06-05 13:10,6168.883337
15-06-05 13:15,6150.600522
15-06-05 13:20,5755.916853
15-06-05 13:25,5717.625012
15-06-05 13:30,5328.429468
15-06-05 13:35,5290.565467
15-06-05 13:40,5126.152162
15-06-05 13:45,5011.355893
15-06-05 13:50,4977.027156
15-06-05 13:55,4996.984553
15-06-05 14:00,4791.285348
15-06-05 14:05,4687.049109
15-06-05 14:10,4676.498313
15-06-05 14:15,4675.948785
15-06-05 14:20,4551.875876
15-06-05 14:25,4325.949309
15-06-05 14:30,4323.016434
15-06-05 14:35,4239.685031
15-06-05 14:40,4207.957994
15-06-05 14:45,4292.80667
15-06-05 14:50,4237.356399
15-06-05 14:55,4085.559043
15-06-05 15:00,3982.787322
15-06-05 15:05,4088.13154
15-06-05 15:10,4171.595389
15-06-05 15:15,4143.861033
15-06-05 15:20,4138.557759
15-06-05 15:25,4081.723254
15-06-05 15:30,4113.39697
15-06-05 15:35,4173.367729
15-06-05 15:40,4062.582314
15-06-05 15:45,4162.80565
15-06-05 15:50,4078.553708
15-06-05 15:55,3788.568699
15-06-05 16:00,3775.935417
15-06-05 16:05,3939.376455
15-06-05 16:10,4455.124394
15-06-05 16:15,4806.896035
15-06-05 16:20,4216.317115
15-06-05 16:25,4319.738068
15-06-05 16:30,4197.753075
15-06-05 16:35,4193.301621
15-06-05 16:40,4143.173335
15-06-05 16:45,4233.980669
15-06-05 16:50,4169.745406
15-06-05 16:55,4157.542848
15-06-05 17:00,3961.346796
15-06-05 17:05,3785.708323
15-06-05 17:10,3949.481249
15-06-05 17:15,3962.270485
15-06-05 17:20,3876.055841
15-06-05 17:25,3677.574992
15-06-05 17:30,3668.510299
15-06-05 17:35,3543.959022
15-06-05 17:40,3670.197665
15-06-05 17:45,3639.003814
15-06-05 17:50,3471.922215
15-06-05 17:55,3355.897946
15-06-05 18:00,3310.582804
15-06-05 18:05,3348.323573
15-06-05 18:10,3507.737839
15-06-05 18:15,3326.78576
15-06-05 18:20,3226.777032
15-06-05 18:25,3122.172429
15-06-05 18:30,3166.425948
15-06-05 18:35,3057.427151
15-06-05 18:40,3143.156328
15-06-05 18:45,3000.836611
15-06-05 18:50,2965.076283
15-06-05 18:55,2908.813978
15-06-05 19:00,2832.41683
15-06-05 19:05,2913.029561
15-06-05 19:10,3404.029069
15-06-05 19:15,2864.044303
15-06-05 19:20,2691.021899
15-06-05 19:25,2569.048675
15-06-05 19:30,2456.217156
15-06-05 19:35,2337.758117
15-06-05 19:40,2511.419755
15-06-05 19:45,2466.559273
15-06-05 19:50,2292.126043
15-06-05 19:55,2139.736202
15-06-05 20:00,2179.208974
15-06-05 20:05,2135.883853
15-06-05 20:10,2374.743223
15-06-05 20:15,2183.219505
15-06-05 20:20,2243.387069
15-06-05 20:25,2204.554574
15-06-05 20:30,2221.058963
15-06-05 20:35,2425.348622
15-06-05 20:40,2355.482901
15-06-05 20:45,1958.293949
15-06-05 20:50,1930.541487
15-06-05 20:55,1883.456309
15-06-05 21:00,1880.504747
15-06-05 21:05,2072.852475
15-06-05 21:10,1971.731452
15-06-05 21:15,1647.144748
15-06-05 21:20,1683.359108
15-06-05 21:25,1708.860708
15-06-05 21:30,1569.747853
15-06-05 21:35,1576.500104
15-06-05 21:40,1827.644302
15-06-05 21:45,1832.829455
15-06-05 21:50,1848.380418
15-06-05 21:55,1867.701886
15-06-05 22:00,1834.262854
15-06-05 22:05,2046.545661
15-06-05 22:10,1913.579052
15-06-05 22:15,1731.775988
15-06-05 22:20,1668.762878
15-06-05 22:25,1663.265411
15-06-05 22:30,1603.913046
15-06-05 22:35,1622.641845
15-06-05 22:40,1636.836325
15-06-05 22:45,1483.27618
15-06-05 22:50,1439.153847
15-06-05 22:55,1459.142384
15-06-05 23:00,1463.830306
15-06-05 23:05,1677.332417
15-06-05 23:10,1537.830793
15-06-05 23:15,1499.675838
15-06-05 23:20,1490.779122
15-06-05 23:25,1476.866323
15-06-05 23:30,1455.137311
15-06-05 23:35,1499.17918
15-06-05 23:40,1493.352439
15-06-05 23:45,1427.880235
15-06-05 23:50,1398.747472
15-06-05 23:55,1367.011668
16-06-05 0:00,1416.142105
16-06-05 0:05,1650.722772
16-06-05 0:10,1456.02735
16-06-05 0:15,1447.733262
16-06-05 0:20,1443.737485
16-06-05 0:25,1348.474979
16-06-05 0:30,1348.432987
16-06-05 0:35,1444.240307
16-06-05 0:40,1382.06158
16-06-05 0:45,1394.202127
16-06-05 0:50,1369.973758
16-06-05 0:55,1462.937406
16-06-05 1:00,1521.678747
16-06-05 1:05,1787.824693
16-06-05 1:10,1481.873538
16-06-05 1:15,1477.020971
16-06-05 1:20,1485.811709
16-06-05 1:25,1500.146217
16-06-05 1:30,1572.355684
16-06-05 1:35,1716.365327
16-06-05 1:40,1810.028541
16-06-05 1:45,1925.727525
16-06-05 1:50,2023.775527
16-06-05 1:55,1997.914388
16-06-05 2:00,2133.689223
16-06-05 2:05,2440.40351
16-06-05 2:10,2283.093281
16-06-05 2:15,2259.819603
16-06-05 2:20,2315.009753
16-06-05 2:25,2480.584655
16-06-05 2:30,2728.265332
16-06-05 2:35,2666.393465
16-06-05 2:40,3010.417589
16-06-05 2:45,3036.498418
16-06-05 2:50,3210.792139
16-06-05 2:55,3334.027487
16-06-05 3:00,3721.300236
16-06-05 3:05,3537.829116
16-06-05 3:10,3602.946042
16-06-05 3:15,3727.262189
16-06-05 3:20,3862.315755
16-06-05 3:25,3997.559749
16-06-05 3:30,4436.396294
16-06-05 3:35,4460.185183
16-06-05 3:40,4671.768807
16-06-05 3:45,4657.313937
16-06-05 3:50,4912.089906
16-06-05 3:55,4944.722794
16-06-05 4:00,5330.458195
16-06-05 4:05,5585.361688
16-06-05 4:10,5819.385487
16-06-05 4:15,6187.754715
16-06-05 4:20,6162.732921
16-06-05 4:25,6084.238338
16-06-05 4:30,6229.657046
16-06-05 4:35,6343.531668
16-06-05 4:40,6194.786402
16-06-05 4:45,6056.595722
16-06-05 4:50,6394.127671
16-06-05 4:55,6979.014763
16-06-05 5:00,6993.908612
16-06-05 5:05,7129.287266
16-06-05 5:10,6991.861427
16-06-05 5:15,6958.245101
16-06-05 5:20,6793.349863
16-06-05 5:25,7071.196725
16-06-05 5:30,7466.039143
16-06-05 5:35,7311.014772
16-06-05 5:40,7421.341489
16-06-05 5:45,7510.963158
16-06-05 5:50,7516.426063
16-06-05 5:55,7701.187373
16-06-05 6:00,8130.733391
16-06-05 6:05,7800.294607
16-06-05 6:10,7962.897573
16-06-05 6:15,7576.374985
16-06-05 6:20,7437.815844
16-06-05 6:25,7507.741697
16-06-05 6:30,7843.346526
16-06-05 6:35,7897.686287
16-06-05 6:40,7627.92618
16-06-05 6:45,7421.339467
16-06-05 6:50,7533.070213
16-06-05 6:55,7492.765534
16-06-05 7:00,7472.664065
16-06-05 7:05,7459.134673
16-06-05 7:10,7585.774185
16-06-05 7:15,7404.949459
16-06-05 7:20,7326.905472
16-06-05 7:25,7418.006211
16-06-05 7:30,7286.399183
16-06-05 7:35,7133.19056
16-06-05 7:40,7337.000405
16-06-05 7:45,7365.643903
16-06-05 7:50,7385.259188
16-06-05 7:55,7473.38289
16-06-05 8:00,7252.305753
16-06-05 8:05,7011.433863
16-06-05 8:10,7382.505248
16-06-05 8:15,7360.472383
16-06-05 8:20,7368.926034
16-06-05 8:25,7301.807366
16-06-05 8:30,7265.878098
16-06-05 8:35,7000.489514
16-06-05 8:40,7204.388989
16-06-05 8:45,7240.647543
16-06-05 8:50,7148.989446
16-06-05 8:55,7379.391445
16-06-05 9:00,7232.858849
16-06-05 9:05,7431.435014
16-06-05 9:10,7708.072011
16-06-05 9:15,7660.073943
16-06-05 9:20,7457.876379
16-06-05 9:25,7671.544115
16-06-05 9:30,7583.473496
16-06-05 9:35,7460.639733
16-06-05 9:40,7504.663098
16-06-05 9:45,7643.221737
16-06-05 9:50,7673.388193
16-06-05 9:55,7920.102056
16-06-05 10:00,7644.104525
16-06-05 10:05,7529.860208
16-06-05 10:10,7491.937692
16-06-05 10:15,7484.724419
16-06-05 10:20,7385.976857
16-06-05 10:25,7491.290783
16-06-05 10:30,7637.385053
16-06-05 10:35,7808.464921
16-06-05 10:40,7721.713369
16-06-05 10:45,7659.860995
16-06-05 10:50,7643.805455
16-06-05 10:55,7334.633739
16-06-05 11:00,7622.706666
16-06-05 11:05,7693.047544
16-06-05 11:10,7647.407611
16-06-05 11:15,7520.001005
16-06-05 11:20,7368.67511
16-06-05 11:25,7337.103948
16-06-05 11:30,7224.811059
16-06-05 11:35,7277.967316
16-06-05 11:40,7309.207442
16-06-05 11:45,6969.275418
16-06-05 11:50,6946.16349
16-06-05 11:55,6940.737759
16-06-05 12:00,6498.334939
16-06-05 12:05,6548.155595
16-06-05 12:10,6296.174276
16-06-05 12:15,6433.095923
16-06-05 12:20,6305.639421
16-06-05 12:25,6115.014271
16-06-05 12:30,6104.206023
16-06-05 12:35,6128.382238
16-06-05 12:40,6037.660766
16-06-05 12:45,5661.926622
16-06-05 12:50,5537.121979
16-06-05 12:55,5314.388816
16-06-05 13:00,5142.195371
16-06-05 13:05,4979.77811
16-06-05 13:10,4844.775817
16-06-05 13:15,4723.604302
16-06-05 13:20,5035.612119
16-06-05 13:25,5089.760723
16-06-05 13:30,4568.534205
16-06-05 13:35,4448.260405
16-06-05 13:40,4416.236324
16-06-05 13:45,4347.491675
16-06-05 13:50,4467.97379
16-06-05 13:55,4343.885177
16-06-05 14:00,4147.679094
16-06-05 14:05,4170.587781
16-06-05 14:10,3949.65338
16-06-05 14:15,4051.436855
16-06-05 14:20,4136.421774
16-06-05 14:25,4080.420598
16-06-05 14:30,4038.916865
16-06-05 14:35,4141.583095
16-06-05 14:40,4170.331926
16-06-05 14:45,4167.546609
16-06-05 14:50,4425.665145
16-06-05 14:55,4169.850773
16-06-05 15:00,4012.784218
16-06-05 15:05,4038.743347
16-06-05 15:10,3978.69502
16-06-05 15:15,3930.935439
16-06-05 15:20,4310.981957
16-06-05 15:25,4139.11982
16-06-05 15:30,4024.565614
16-06-05 15:35,3962.171381
16-06-05 15:40,3843.169016
16-06-05 15:45,3790.333626
16-06-05 15:50,3917.512986
16-06-05 15:55,3819.430636
16-06-05 16:00,3583.471808
16-06-05 16:05,3555.013201
16-06-05 16:10,3619.371958
16-06-05 16:15,3760.10055
16-06-05 16:20,3659.53792
16-06-05 16:25,3665.738699
16-06-05 16:30,3639.138923
16-06-05 16:35,3501.732913
16-06-05 16:40,3373.996855
16-06-05 16:45,3384.886279
16-06-05 16:50,3405.466896
16-06-05 16:55,3359.861782
16-06-05 17:00,3268.509145
16-06-05 17:05,3313.854992
16-06-05 17:10,3343.719162
16-06-05 17:15,3281.945317
16-06-05 17:20,3155.034252
16-06-05 17:25,3078.971219
16-06-05 17:30,3028.397998
16-06-05 17:35,3272.045713
16-06-05 17:40,3091.263516
16-06-05 17:45,3058.579402
16-06-05 17:50,2962.278789
16-06-05 17:55,2892.995514
16-06-05 18:00,2790.014972
16-06-05 18:05,2737.89617
16-06-05 18:10,2782.427887
16-06-05 18:15,2941.285074
16-06-05 18:20,2785.229378
16-06-05 18:25,2665.248772
16-06-05 18:30,2623.963408
16-06-05 18:35,2546.059572
16-06-05 18:40,2591.029114
16-06-05 18:45,2848.284344
16-06-05 18:50,2521.112255
16-06-05 18:55,2567.195806
16-06-05 19:00,2461.819357
16-06-05 19:05,2264.053705
16-06-05 19:10,2320.023394
16-06-05 19:15,2361.925382
16-06-05 19:20,2317.444949
16-06-05 19:25,2204.885253
16-06-05 19:30,2124.370797
16-06-05 19:35,2032.300525
16-06-05 19:40,2056.604614
16-06-05 19:45,2223.517023
16-06-05 19:50,1976.865208
16-06-05 19:55,1981.215414
16-06-05 20:00,1890.441202
16-06-05 20:05,1863.06319
16-06-05 20:10,1962.637899
16-06-05 20:15,1903.516801
16-06-05 20:20,1860.039367
16-06-05 20:25,1770.953573
16-06-05 20:30,1770.784342
16-06-05 20:35,1711.640605
16-06-05 20:40,1773.706344
16-06-05 20:45,1758.203017
16-06-05 20:50,1692.236765
16-06-05 20:55,1670.089725
16-06-05 21:00,1694.884723
16-06-05 21:05,1627.521543
16-06-05 21:10,1656.4847
16-06-05 21:15,1723.493493
16-06-05 21:20,1681.117609
16-06-05 21:25,1654.95422
16-06-05 21:30,1640.32819
16-06-05 21:35,1634.682068
16-06-05 21:40,1746.418507
16-06-05 21:45,1708.088387
16-06-05 21:50,1671.34115
16-06-05 21:55,1652.611253
16-06-05 22:00,1561.591112
16-06-05 22:05,1527.851457
16-06-05 22:10,1627.445568
16-06-05 22:15,1605.523006
16-06-05 22:20,1502.101866
16-06-05 22:25,1487.333415
16-06-05 22:30,1495.766457
16-06-05 22:35,1556.298218
16-06-05 22:40,1630.341264
16-06-05 22:45,1567.611237
16-06-05 22:50,1445.036105
16-06-05 22:55,1437.916932
16-06-05 23:00,1452.430896
16-06-05 23:05,1440.720097
16-06-05 23:10,1508.686445
16-06-05 23:15,1510.124941
16-06-05 23:20,1453.861737
16-06-05 23:25,1502.030426
16-06-05 23:30,1457.702044
16-06-05 23:35,1376.259138
16-06-05 23:40,1622.256277
16-06-05 23:45,1538.917625
16-06-05 23:50,1453.044123
16-06-05 23:55,1417.599262
17-06-05 0:00,1545.875972
17-06-05 0:05,1611.988174
17-06-05 0:10,1755.926582
17-06-05 0:15,1638.241102
17-06-05 0:20,1547.943257
17-06-05 0:25,1554.769188
17-06-05 0:30,1589.688637
17-06-05 0:35,2006.912605
17-06-05 0:40,2439.684116
17-06-05 0:45,1900.208748
17-06-05 0:50,1756.956062
17-06-05 0:55,1720.621287
17-06-05 1:00,1587.924697
17-06-05 1:05,1640.376441
17-06-05 1:10,1738.250732
17-06-05 1:15,1768.961597
17-06-05 1:20,1793.852816
17-06-05 1:25,1860.54891
17-06-05 1:30,1903.893366
17-06-05 1:35,2087.693562
17-06-05 1:40,2136.145546
17-06-05 1:45,2166.737219
17-06-05 1:50,2326.530406
17-06-05 1:55,2360.933655
17-06-05 2:00,2423.533928
17-06-05 2:05,2699.909378
17-06-05 2:10,2753.164297
17-06-05 2:15,2755.056589
17-06-05 2:20,2977.391935
17-06-05 2:25,3029.000977
17-06-05 2:30,3327.531446
17-06-05 2:35,3680.262216
17-06-05 2:40,3613.243132
17-06-05 2:45,3931.424951
17-06-05 2:50,4045.075277
17-06-05 2:55,3992.812947
17-06-05 3:00,4362.129521
17-06-05 3:05,4551.433112
17-06-05 3:10,4632.138361
17-06-05 3:15,4750.58361
17-06-05 3:20,4903.313414
17-06-05 3:25,4994.122941
17-06-05 3:30,5122.549727
17-06-05 3:35,5312.143858
17-06-05 3:40,5650.573631
17-06-05 3:45,5859.903618
17-06-05 3:50,5938.995268
17-06-05 3:55,5962.904733
17-06-05 4:00,5895.445908
17-06-05 4:05,5966.940212
17-06-05 4:10,6013.621087
17-06-05 4:15,6167.016255
17-06-05 4:20,6329.855739
17-06-05 4:25,6320.27952
17-06-05 4:30,6605.561291
17-06-05 4:35,6473.268304
17-06-05 4:40,6676.875912
17-06-05 4:45,6506.74759
17-06-05 4:50,6428.516396
17-06-05 4:55,6652.559383
17-06-05 5:00,6671.356082
17-06-05 5:05,6703.250611
17-06-05 5:10,6828.534811
17-06-05 5:15,6984.080555
17-06-05 5:20,6831.305026
17-06-05 5:25,7080.92793
17-06-05 5:30,7034.431414
17-06-05 5:35,7105.064209
17-06-05 5:40,7179.255918
17-06-05 5:45,7322.222281
17-06-05 5:50,7369.525433
17-06-05 5:55,7350.741908
17-06-05 6:00,7391.037331
17-06-05 6:05,7439.42287
17-06-05 6:10,7360.836841
17-06-05 6:15,7163.019312
17-06-05 6:20,7361.356445
17-06-05 6:25,7273.135254
17-06-05 6:30,7100.518796
17-06-05 6:35,7253.585486
17-06-05 6:40,7476.628331
17-06-05 6:45,7483.908041
17-06-05 6:50,7407.675546
17-06-05 6:55,7437.56364
17-06-05 7:00,7141.068426
17-06-05 7:05,7553.112693
17-06-05 7:10,7328.694715
17-06-05 7:15,7241.262544
17-06-05 7:20,7120.68586
17-06-05 7:25,7164.669305
17-06-05 7:30,7132.888231
17-06-05 7:35,7040.54845
17-06-05 7:40,7061.941049
17-06-05 7:45,7010.179139
17-06-05 7:50,7007.868405
17-06-05 7:55,7156.691979
17-06-05 8:00,7279.809146
17-06-05 8:05,7564.731214
17-06-05 8:10,7389.184752
17-06-05 8:15,7391.89686
17-06-05 8:20,7335.618265
17-06-05 8:25,7325.821116
17-06-05 8:30,7484.168956
17-06-05 8:35,7209.783616
17-06-05 8:40,7355.504894
17-06-05 8:45,7275.859568
17-06-05 8:50,7118.737629
17-06-05 8:55,7096.613504
17-06-05 9:00,7288.934231
17-06-05 9:05,7363.189736
17-06-05 9:10,7255.421947
17-06-05 9:15,7350.572281
17-06-05 9:20,7290.964616
17-06-05 9:25,7249.972355
17-06-05 9:30,7440.931572
17-06-05 9:35,7153.730573
17-06-05 9:40,7109.354155
17-06-05 9:45,6991.506128
17-06-05 9:50,7023.935155
17-06-05 9:55,6861.657773
17-06-05 10:00,7006.1385
17-06-05 10:05,7127.491442
17-06-05 10:10,7009.447798
17-06-05 10:15,7182.740721
17-06-05 10:20,7295.469855
17-06-05 10:25,6887.938988
17-06-05 10:30,6601.542543
17-06-05 10:35,6723.589809
17-06-05 10:40,6439.189523
17-06-05 10:45,6327.125206
17-06-05 10:50,6252.571995
17-06-05 10:55,5984.578782
17-06-05 11:00,6058.155972
17-06-05 11:05,5909.490531
17-06-05 11:10,6293.974564
17-06-05 11:15,5908.951679
17-06-05 11:20,6069.764052
17-06-05 11:25,5899.207573
17-06-05 11:30,5628.201821
17-06-05 11:35,5487.46037
17-06-05 11:40,5337.822428
17-06-05 11:45,5343.447281
17-06-05 11:50,5176.925044
17-06-05 11:55,5145.03981
17-06-05 12:00,5157.396063
17-06-05 12:05,4977.060324
17-06-05 12:10,5146.878792
17-06-05 12:15,4923.105011
17-06-05 12:20,4675.020813
17-06-05 12:25,4706.66292
17-06-05 12:30,4525.873523
17-06-05 12:35,4412.34901
17-06-05 12:40,4417.287414
17-06-05 12:45,4185.65666
17-06-05 12:50,4073.808753
17-06-05 12:55,4078.849329
17-06-05 13:00,4120.3977
17-06-05 13:05,3971.814635
17-06-05 13:10,3908.596629
17-06-05 13:15,3757.293771
17-06-05 13:20,3694.24096
17-06-05 13:25,3749.598174
17-06-05 13:30,3734.01408
17-06-05 13:35,3588.208348
17-06-05 13:40,3497.41714
17-06-05 13:45,3507.838008
17-06-05 13:50,3519.008225
17-06-05 13:55,3483.596752
17-06-05 14:00,3464.442581
17-06-05 14:05,3456.52688
17-06-05 14:10,3462.068631
17-06-05 14:15,3467.745881
17-06-05 14:20,3542.502724
17-06-05 14:25,3954.962702
17-06-05 14:30,3427.170635
17-06-05 14:35,3464.720319
17-06-05 14:40,3379.351421
17-06-05 14:45,3433.266809
17-06-05 14:50,3260.944129
17-06-05 14:55,3360.407061
17-06-05 15:00,3396.669821
17-06-05 15:05,3291.922197
17-06-05 15:10,3251.779545
17-06-05 15:15,3243.070489
17-06-05 15:20,3235.507153
17-06-05 15:25,3386.462056
17-06-05 15:30,3296.448147
17-06-05 15:35,3451.841181
17-06-05 15:40,3419.401343
17-06-05 15:45,3285.961526
17-06-05 15:50,3271.262695
17-06-05 15:55,3265.00447
17-06-05 16:00,3240.208767
17-06-05 16:05,3271.456006
17-06-05 16:10,3316.371428
17-06-05 16:15,3134.889279
17-06-05 16:20,3059.122018
17-06-05 16:25,3259.984099
17-06-05 16:30,3161.826325
17-06-05 16:35,3123.415036
17-06-05 16:40,3056.210624
17-06-05 16:45,3013.916545
17-06-05 16:50,2995.729496
17-06-05 16:55,3098.674497
17-06-05 17:00,2874.608166
17-06-05 17:05,2997.601001
17-06-05 17:10,2962.818377
17-06-05 17:15,2904.497398
17-06-05 17:20,2980.512045
17-06-05 17:25,2903.187073
17-06-05 17:30,2761.031968
17-06-05 17:35,2729.054731
17-06-05 17:40,2658.20745
17-06-05 17:45,2647.884381
17-06-05 17:50,2714.508998
17-06-05 17:55,2801.204669
17-06-05 18:00,2683.608422
17-06-05 18:05,2810.607351
17-06-05 18:10,2789.357305
17-06-05 18:15,2686.498137
17-06-05 18:20,3011.977406
17-06-05 18:25,2591.955909
17-06-05 18:30,2500.726474
17-06-05 18:35,2402.278782
17-06-05 18:40,2449.375372
17-06-05 18:45,2201.904674
17-06-05 18:50,2271.916863
17-06-05 18:55,2350.783128
17-06-05 19:00,2159.05715
17-06-05 19:05,2124.063122
17-06-05 19:10,2133.708912
17-06-05 19:15,2056.957882
17-06-05 19:20,2130.183333
17-06-05 19:25,2026.302805
17-06-05 19:30,2090.815767
17-06-05 19:35,2075.152023
17-06-05 19:40,2231.562555
17-06-05 19:45,2337.317218
17-06-05 19:50,2309.509672
17-06-05 19:55,2191.705372
17-06-05 20:00,2070.114099
17-06-05 20:05,2002.337311
17-06-05 20:10,1974.934369
17-06-05 20:15,2008.360244
17-06-05 20:20,2093.368173
17-06-05 20:25,1893.53904
17-06-05 20:30,1890.582866
17-06-05 20:35,1849.872079
17-06-05 20:40,1889.672683
17-06-05 20:45,1951.043426
17-06-05 20:50,2007.067066
17-06-05 20:55,1906.383654
17-06-05 21:00,1749.707424
17-06-05 21:05,1690.024223
17-06-05 21:10,1700.60263
17-06-05 21:15,1759.283934
17-06-05 21:20,1733.738947
17-06-05 21:25,1622.580544
17-06-05 21:30,1607.808397
17-06-05 21:35,1676.358095
17-06-05 21:40,1564.194828
17-06-05 21:45,1588.868343
17-06-05 21:50,1645.20286
17-06-05 21:55,1554.176316
17-06-05 22:00,1506.792176
17-06-05 22:05,1518.096394
17-06-05 22:10,1517.393319
17-06-05 22:15,1565.816736
17-06-05 22:20,1489.785696
17-06-05 22:25,1509.093698
17-06-05 22:30,1453.708408
17-06-05 22:35,1442.044252
17-06-05 22:40,1442.505495
17-06-05 22:45,1512.299012
17-06-05 22:50,1494.78086
17-06-05 22:55,1540.931534
17-06-05 23:00,1495.450396
17-06-05 23:05,1441.283703
17-06-05 23:10,1367.085755
17-06-05 23:15,1532.509418
17-06-05 23:20,1455.522262
17-06-05 23:25,1420.090322
17-06-05 23:30,1386.632684
17-06-05 23:35,1394.017536
17-06-05 23:40,1373.701279
17-06-05 23:45,1462.986361
17-06-05 23:50,1400.146403
17-06-05 23:55,1342.625832
18-06-05 0:00,1314.61873
18-06-05 0:05,1376.072203
18-06-05 0:10,1394.178771
18-06-05 0:15,1531.738642
18-06-05 0:20,1397.976871
18-06-05 0:25,1376.694476
18-06-05 0:30,1476.212675
18-06-05 0:35,1436.613258
18-06-05 0:40,1402.137283
18-06-05 0:45,1627.258101
18-06-05 0:50,1645.480029
18-06-05 0:55,1485.022825
18-06-05 1:00,1519.496089
18-06-05 1:05,1550.750737
18-06-05 1:10,1465.715524
18-06-05 1:15,1589.4204
18-06-05 1:20,1525.890563
18-06-05 1:25,1509.507136
18-06-05 1:30,1633.402574
18-06-05 1:35,1429.791868
18-06-05 1:40,1476.571222
18-06-05 1:45,1578.629827
18-06-05 1:50,1536.943411
18-06-05 1:55,1464.872596
18-06-05 2:00,1522.362898
18-06-05 2:05,1589.852287
18-06-05 2:10,1632.913822
18-06-05 2:15,1715.385625
18-06-05 2:20,1628.861161
18-06-05 2:25,1650.999623
18-06-05 2:30,1664.90354
18-06-05 2:35,1649.354623
18-06-05 2:40,1715.101725
18-06-05 2:45,1801.097303
18-06-05 2:50,1808.46075
18-06-05 2:55,1750.667006
18-06-05 3:00,1806.89436
18-06-05 3:05,1782.072848
18-06-05 3:10,1806.258299
18-06-05 3:15,1843.73319
18-06-05 3:20,1961.135993
18-06-05 3:25,1976.104935
18-06-05 3:30,2078.212169
18-06-05 3:35,2053.250909
18-06-05 3:40,2142.725052
18-06-05 3:45,2284.668046
18-06-05 3:50,2276.695101
18-06-05 3:55,2286.182318
18-06-05 4:00,2272.958105
18-06-05 4:05,2282.299576
18-06-05 4:10,2346.133294
18-06-05 4:15,2408.541528
18-06-05 4:20,2495.480327
18-06-05 4:25,2399.457298
18-06-05 4:30,2366.919498
18-06-05 4:35,2469.99975
18-06-05 4:40,2505.385899
18-06-05 4:45,2522.131393
18-06-05 4:50,2491.637478
18-06-05 4:55,2427.541962
18-06-05 5:00,2553.905474
18-06-05 5:05,2591.271974
